Zeit [s],Q_downhole [lpm]_s,Pint_downhole [MPa]
2443.809,7.992845449,3.777719
2444.009,7.992018497,3.820965
2444.209,7.992250389,3.803589
2444.409,7.992477324,3.8534
2444.609,7.9916328,3.812084
2444.809,7.992875186,3.909389
2445.009,7.991107622,3.915567
2445.209,7.993359864,3.885449
2445.409,7.9907543,3.796639
2445.609,7.993683179,3.819421
2445.809,7.990177137,3.801273
2446.009,7.993789444,3.773085
2446.209,7.989640717,3.817876
2446.409,7.993798141,3.914023
2446.609,7.989147302,3.876954
2446.809,7.993928085,3.885449
2447.009,7.98912288,3.793164
2447.209,7.994526014,3.85842
2447.409,7.989429392,3.805134
2447.609,7.995058312,3.773471
2447.809,7.989775916,3.822896
2448.009,7.995341183,3.905142
2448.209,7.990095471,3.881974
2448.409,7.995787362,3.88236
2448.609,7.990622387,3.879271
2448.809,7.996308865,3.849925
2449.009,7.991061833,3.781966
2449.209,7.996718256,3.766521
2449.409,7.991324528,3.819421
2449.609,7.996727375,3.821351
2449.809,7.991364289,3.888538
2450.009,7.997081992,3.878113
2450.209,7.991620182,3.890855
2450.409,7.997381859,3.840272
2450.609,7.991733848,3.778877
2450.809,7.997619706,3.768838
2451.009,7.991410869,3.81749
2451.209,7.99728848,3.829074
2451.409,7.990911735,3.853786
2451.609,7.997700531,3.883904
2451.809,7.991151059,3.902825
2452.009,7.998505982,3.882746
2452.209,7.991626643,3.885449
2452.409,7.999392305,3.781966
2452.609,7.991902106,3.823668
2452.809,7.999685824,3.810926
2453.009,7.991940885,3.833708
2453.209,7.999843513,3.81749
2453.409,7.992313505,3.909003
2453.609,7.999858253,3.888538
2453.809,7.992308154,3.872707
2454.009,7.999217107,3.771541
2454.209,7.991810283,3.830232
2454.409,7.997806691,3.796639
2454.609,7.991093744,3.845678
2454.809,7.996863078,3.822896
2455.009,7.990596442,3.916339
2455.209,7.996142619,3.881588
2455.409,7.990777795,3.877726
2455.609,7.995552706,3.802431
2455.809,7.990827332,3.823668
2456.009,7.994700941,3.806678
2456.209,7.990922078,3.826757
2456.409,7.993921647,3.815173
2456.609,7.99104731,3.909389
2456.809,7.99318981,3.882746
2457.009,7.991298121,3.884291
2457.209,7.992419803,3.7866
2457.409,7.99139937,3.849153
2457.609,7.991519889,3.814015
2457.809,7.991355865,3.830619
2458.009,7.990624704,3.818648
2458.209,7.991256799,3.904755
2458.409,7.989631193,3.898964
2458.609,7.991211308,3.872707
2458.809,7.988819631,3.768838
2459.009,7.99143443,3.816718
2459.209,7.988224322,3.794708
2459.409,7.991505936,3.784669
2459.609,7.987831973,3.810154
2459.809,7.991846454,3.9063
2460.009,7.9878249,3.910547
2460.209,7.992112674,3.878113
2460.409,7.987922895,3.87734
2460.609,7.992471404,3.802817
2460.809,7.988186873,3.803976
2461.009,7.992778794,3.763046
2461.209,7.988567029,3.803976
2461.409,7.993000285,3.900508
2461.609,7.988918315,3.885835
2461.809,7.993266135,3.881202
2462.009,7.989564352,3.876182
2462.209,7.993656166,3.844519
2462.409,7.99001029,3.81749
2462.609,7.993798783,3.772699
2462.809,7.990460372,3.814015
2463.009,7.993944681,3.826757
2463.209,7.991045838,3.905914
2463.409,7.994240963,3.881588
2463.609,7.991871266,3.871162
2463.809,7.994816491,3.822124
2464.009,7.992752989,3.876568
2464.209,7.995443501,3.783125
2464.409,7.993501868,3.815946
2464.609,7.995914436,3.836024
2464.809,7.994128392,3.912864
2465.009,7.996266035,3.885449
2465.209,7.994811409,3.879657
2465.409,7.99658895,3.81247
2465.609,7.995330071,3.876182
2465.809,7.996724209,3.775788
2466.009,7.995675335,3.808223
2466.209,7.996629096,3.831391
2466.409,7.995859488,3.875023
2466.609,7.996423891,3.861895
2466.809,7.995953281,3.882746
2467.009,7.996126121,3.844905
2467.209,7.995964226,3.85842
2467.409,7.995810842,3.772699
2467.609,7.995962762,3.776946
2467.809,7.99546474,3.824054
2468.009,7.996014972,3.891627
2468.209,7.99519593,3.820965
2468.409,7.996256431,3.871934
2468.609,7.995108203,3.835638
2468.809,7.996671135,3.871162
2469.009,7.994957817,3.764976
2469.209,7.997065941,3.793936
2469.409,7.994702655,3.819035
2469.609,7.997378651,3.876954
2469.809,7.994264694,3.814015
2470.009,7.997653593,3.888152
2470.209,7.993749791,3.89935
2470.409,7.998067014,3.876182
2470.609,7.993317529,3.764976
2470.809,7.998483489,3.771927
2471.009,7.99272827,3.819807
2471.209,7.998736141,3.790847
2471.409,7.992211591,3.830232
2471.609,7.99897891,3.880815
2471.809,7.991902943,3.9063
2472.009,7.999563644,3.866142
2472.209,7.991881706,3.758026
2472.409,7.999952429,3.777719
2472.609,7.991790175,3.819035
2472.809,8.000174655,3.80552
2473.009,7.991977472,3.805906
2473.209,8.000259649,3.862667
2473.409,7.99212819,3.902825
2473.609,7.999873787,3.872321
2473.809,7.992363891,3.875023
2474.009,7.999571181,3.768452
2474.209,7.992583805,3.814787
2474.409,7.998931471,3.814787
2474.609,7.992734075,3.824054
2474.809,7.998295576,3.803976
2475.009,7.993379957,3.890083
2475.209,7.998103193,3.859578
2475.409,7.994132628,3.861509
2475.609,7.997820337,3.758412
2475.809,7.994564424,3.82251
2476.009,7.997235236,3.803589
2476.209,7.9948617,3.857648
2476.409,7.996735107,3.815173
2476.609,7.995181999,3.895874
2476.809,7.996353423,3.832549
2477.009,7.995543288,3.869232
2477.209,7.995912039,3.763432
2477.409,7.99580124,3.771541
2477.609,7.9953857,3.817104
2477.809,7.996025412,3.833708
2478.009,7.994814966,3.828688
2478.209,7.996356089,3.885449
2478.409,7.994281498,3.892785
2478.609,7.996753134,3.865756
2478.809,7.993702424,3.76266
2479.009,7.996997439,3.792778
2479.209,7.992855639,3.82444
2479.409,7.99701457,3.844519
2479.609,7.991911552,3.811698
2479.809,7.99730653,3.877726
2480.009,7.991384277,3.893944
2480.209,7.997910887,3.87039
2480.409,7.991516079,3.755323
2480.609,7.998717895,3.780808
2480.809,7.991141803,3.809381
2481.009,7.998616412,3.789689
2481.209,7.990738643,3.81749
2481.409,7.999074453,3.885449
2481.609,7.990920045,3.876954
2481.809,7.999292178,3.8534
2482.009,7.991387834,3.85842
2482.209,7.999579068,3.756868
2482.409,7.991961391,3.813243
2482.609,7.999681067,3.772313
2482.809,7.992719316,3.828688
2483.009,8.000102179,3.869618
2483.209,7.993952351,3.885449
2483.409,8.000494305,3.843747
2483.609,7.994970667,3.856875
2483.809,8.000784401,3.76459
2484.009,7.995589778,3.798956
2484.209,8.000349771,3.77656
2484.409,7.995792565,3.794708
2484.609,7.999884562,3.788916
2484.809,7.99614296,3.872707
2485.009,7.999427093,3.847994
2485.209,7.996442853,3.847222
2485.409,7.99883572,3.748759
2485.609,7.996478226,3.785827
2485.809,7.99806657,3.793164
2486.009,7.996263244,3.813629
2486.209,7.997447021,3.78853
2486.409,7.996050106,3.871162
2486.609,7.996938785,3.846836
2486.809,7.995807866,3.849925
2487.009,7.996424958,3.754937
2487.209,7.995441896,3.795867
2487.409,7.995861373,3.74567
2487.609,7.994957814,3.797411
2487.809,7.995290466,3.781194
2488.009,7.994376414,3.86537
2488.209,7.9947427,3.866915
2488.409,7.99386537,3.847222
2488.609,7.994099772,3.75764
2488.809,7.99338809,3.758798
2489.009,7.993376317,3.766521
2489.209,7.992964613,3.73872
2489.409,7.992673068,3.785441
2489.609,7.992683402,3.860351
2489.809,7.991979497,3.849153
2490.009,7.992657222,3.839113
2490.209,7.991403902,3.742195
2490.409,7.99287749,3.771927
2490.609,7.990956812,3.777719
2490.809,7.993232905,3.748759
2491.009,7.990692929,3.778105
2491.209,7.993737025,3.847994
2491.409,7.99064763,3.859964
2491.609,7.994396318,3.834094
2491.809,7.99110305,3.832163
2492.009,7.995346088,3.751848
2492.209,7.99158831,3.760729
2492.409,7.995917676,3.762274
2492.609,7.991982333,3.777333
2492.809,7.996361498,3.771541
2493.009,7.992596404,3.858806
2493.209,7.996766256,3.836797
2493.409,7.993265371,3.827143
2493.609,7.996903593,3.732541
2493.809,7.993775298,3.772699
2494.009,7.996661164,3.732928
2494.209,7.994191089,3.792006
2494.409,7.996438711,3.76266
2494.609,7.994607546,3.849925
2494.809,7.996211097,3.822124
2495.009,7.995115779,3.82946
2495.209,7.996079669,3.736789
2495.409,7.995542631,3.753779
2495.609,7.995918286,3.751848
2495.809,7.995883151,3.766907
2496.009,7.995734008,3.765749
2496.209,7.99614848,3.841044
2496.409,7.995519375,3.851083
2496.609,7.99632404,3.824827
2496.809,7.995208953,3.714007
2497.009,7.996342863,3.754937
2497.209,7.994680845,3.779649
2497.409,7.996178056,3.805906
2497.609,7.994103876,3.752234
2497.809,7.996178024,3.82444
2498.009,7.99379385,3.849153
2498.209,7.996165661,3.815946
2498.409,7.993669936,3.705126
2498.609,7.996265614,3.72173
2498.809,7.993829127,3.751076
2499.009,7.996292901,3.754551
2499.209,7.994327772,3.76459
2499.409,7.996474805,3.832935
2499.609,7.995293199,3.839113
2499.809,7.996991395,3.810154
2500.009,7.996387237,3.810926
2500.209,7.99762288,3.710532
2500.409,7.997467461,3.770382
2500.609,7.998351155,3.742967
2500.809,7.998473844,3.785055
2501.009,7.999115153,3.814015
2501.209,7.999372962,3.84143
2501.409,7.999801602,3.773857
2501.609,8.000130603,3.808609
2501.809,8.000335222,3.701651
2502.009,8.000723146,3.747214
2502.209,8.000665089,3.761887
2502.409,8.001167742,3.773857
2502.609,8.000812222,3.765749
2502.809,8.001508123,3.815946
2503.009,8.000758286,3.787372
2503.209,8.001745979,3.788916
2503.409,8.000571728,3.69779
2503.609,8.001907241,3.717096
2503.809,8.000188912,3.755323
2504.009,8.001977896,3.75764
2504.209,7.999768172,3.74065
2504.409,8.002068392,3.82251
2504.609,7.999419164,3.788916
2504.809,8.002185025,3.800114
2505.009,7.999135813,3.689681
2505.209,8.001862205,3.720958
2505.409,7.998454498,3.739106
2505.609,8.000597113,3.794708
2505.809,7.997135689,3.749145
2506.009,7.998515534,3.825599
2506.209,7.995272902,3.824054
2506.409,7.99505588,3.796639
2506.609,7.992083668,3.69277
2506.809,7.99014982,3.700879
2507.009,7.986885691,3.754937
2507.209,7.983529553,3.716324
2507.409,7.979509097,3.768065
2507.609,7.975102832,3.812857
2507.809,7.969976982,3.815946
2508.009,7.964447734,3.771541
2508.209,7.958532926,3.687364
2508.409,7.952020941,3.701265
2508.609,7.944937224,3.746828
2508.809,7.936927037,3.727908
2509.009,7.928470054,3.755323
2509.209,7.919788224,3.804362
2509.409,7.910459358,3.808609
2509.609,7.898996111,3.788916
2509.809,7.886762534,3.795481
2510.009,0.453835752,3.7866
2510.209,0.311900373,3.604732
2510.409,0.131477539,3.618247
2510.609,0.117869512,3.520556
2510.809,0.105934649,3.542566
2511.009,0.094926354,3.549516
2511.209,0.084819776,3.569209
2511.409,0.075608246,3.556852
2511.609,0.067299246,3.534843
2511.809,0.05984244,3.513606
2512.009,0.053172965,3.507042
2512.209,0.047237042,3.504725
2512.409,0.041996138,3.498161
2512.609,0.03741305,3.492755
2512.809,0.033444834,3.480399
2513.009,0.03004593,3.476537
2513.209,0.027162432,3.465726
2513.409,0.024752004,3.460706
2513.609,0.022748705,3.454528
2513.809,0.021122583,3.447964
2514.009,0.019792989,3.441013
2514.209,0.018756185,3.434449
2514.409,0.017911097,3.427885
2514.609,0.017290529,3.423637
2514.809,0.016769787,3.415143
2515.009,0.01642434,3.408192
2515.209,0.016105982,3.401628
2515.409,0.015929824,3.394678
2515.609,0.015729277,3.388114
2515.809,0.015649318,3.383866
2516.009,0.015513677,3.379619
2516.209,0.015482776,3.37151
2516.409,0.015382392,3.365718
2516.609,0.015371877,3.362243
2516.809,0.015292183,3.355292
2517.009,0.015285173,3.350273
2517.209,0.015220317,3.341778
2517.409,0.015207191,3.339847
2517.609,0.015155564,3.334441
2517.809,0.015131085,3.328263
2518.009,0.015092681,3.324016
2518.209,0.015054454,3.319769
2518.409,0.015029418,3.312432
2518.609,0.014976987,3.310888
2518.809,0.014964928,3.304323
2519.009,0.014899313,3.299304
2519.209,0.014899115,3.295442
2519.409,0.014822401,3.288878
2519.609,0.014832167,3.283472
2519.809,0.014747357,3.278839
2520.009,0.014764245,3.274977
2520.209,0.014674968,3.270344
2520.409,0.014695593,3.262235
2520.609,0.014605623,3.260305
2520.809,0.014626389,3.252968
2521.009,0.014539166,3.249493
2521.209,0.014556746,3.244087
2521.409,0.014474957,3.24177
2521.609,0.0144868,3.239453
2521.809,0.014411902,3.234434
2522.009,0.014416915,3.22787
2522.209,0.01434902,3.225939
2522.409,0.014347336,3.222464
2522.609,0.014285382,3.215513
2522.809,0.01427835,3.213197
2523.009,0.014220434,3.207791
2523.209,0.014210206,3.200454
2523.409,0.014154102,3.199296
2523.609,0.014143053,3.194276
2523.809,0.014086664,3.191573
2524.009,0.014076985,3.187326
2524.209,0.014018756,3.185781
2524.409,0.014011999,3.181148
2524.609,0.013951227,3.176128
2524.809,0.013948031,3.171881
2525.009,0.013884997,3.168792
2525.209,0.013884924,3.167247
2525.409,0.013820761,3.160683
2525.609,0.013822568,3.156049
2525.809,0.013758994,3.154119
2526.009,0.01376078,3.149871
2526.209,0.01369969,3.143693
2526.409,0.013699451,3.144852
2526.609,0.01364241,3.136357
2526.809,0.013638452,3.132495
2527.009,0.013586447,3.129406
2527.209,0.013577575,3.12709
2527.409,0.013530903,3.126704
2527.609,0.013516633,3.120525
2527.809,0.01347489,3.11705
2528.009,0.013455528,3.113961
2528.209,0.013417777,3.110486
2528.409,0.013394125,3.107783
2528.609,0.013359193,3.104694
2528.809,0.013332403,3.099288
2529.009,0.013299135,3.097744
2529.209,0.013270386,3.093882
2529.409,0.013237838,3.088477
2529.609,0.013208148,3.088091
2529.809,0.013175713,3.082685
2530.009,0.013145809,3.079596
2530.209,0.013113256,3.076893
2530.409,0.013083527,3.074576
2530.609,0.013050924,3.071487
2530.809,0.013021524,3.069556
2531.009,0.01298914,3.064537
2531.209,0.012960074,3.061834
2531.409,0.012928212,3.061061
2531.609,0.012899428,3.055656
2531.809,0.012868314,3.048705
2532.009,0.01283984,3.049478
2532.209,0.012809532,3.04523
2532.409,0.012781406,3.041369
2532.609,0.012751862,3.040597
2532.809,0.012724141,3.035963
2533.009,0.012695279,3.034032
2533.209,0.012667951,3.031329
2533.409,0.012639736,3.02824
2533.609,0.012612645,3.025537
2533.809,0.012585184,3.02129
2534.009,0.012558036,3.020132
2534.209,0.012531563,3.017429
2534.409,0.012503987,3.013954
2534.609,0.012478849,3.00932
2534.809,0.012450493,3.007389
2535.009,0.012427005,3.004686
2535.209,0.012397597,3.003528
2535.409,0.012376,2.999281
2535.609,0.012345459,2.996578
2535.809,0.012325867,2.994647
2536.009,0.012294287,2.991558
2536.209,0.012276587,2.988469
2536.409,0.012244257,2.986538
2536.609,0.012228093,2.983063
2536.809,0.012195473,2.979588
2537.009,0.012180244,2.976113
2537.209,0.012147973,2.97341
2537.409,0.012132772,2.970707
2537.609,0.012101646,2.969162
2537.809,0.012085323,2.968004
2538.009,0.012056234,2.964143
2538.209,0.012037585,2.961826
2538.409,0.012011441,2.957192
2538.609,0.011989342,2.954876
2538.809,0.011966934,2.952945
2539.009,0.01194049,2.94947
2539.209,0.011922407,2.945222
2539.409,0.011891187,2.945609
2539.609,0.011877624,2.941747
2539.809,0.011841719,2.940589
2540.009,0.011832485,2.9375
2540.209,0.011792514,2.934411
2540.409,0.011787017,2.932094
2540.609,0.011744074,2.927847
2540.809,0.011741268,2.924758
2541.009,0.011696844,2.92051
2541.209,0.011695308,2.920896
2541.409,0.01165112,2.917421
2541.609,0.011649234,2.915104
2541.809,0.011607004,2.91356
2542.009,0.011603157,2.911243
2542.209,0.011564451,2.906996
2542.409,0.011557166,2.904679
2542.609,0.011523315,2.904293
2542.809,0.011511321,2.90159
2543.009,0.011483314,2.895412
2543.209,0.011465768,2.894639
2543.409,0.011444167,2.894253
2543.609,0.011420616,2.890778
2543.809,0.011405551,2.888461
2544.009,0.011376041,2.8846
2544.209,0.011367146,2.883442
2544.409,0.011332192,2.882283
2544.609,0.011328608,2.879194
2544.809,0.011289168,2.87765
2545.009,0.011289642,2.874561
2545.209,0.011247095,2.871472
2545.409,0.011249904,2.870699
2545.609,0.011206019,2.868769
2545.809,0.011209153,2.864521
2546.009,0.011165939,2.862591
2546.209,0.011167289,2.861046
2546.409,0.011126783,2.859502
2546.609,0.011124385,2.85371
2546.809,0.011088419,2.85564
2547.009,0.011080692,2.852937
2547.209,0.011050679,2.850234
2547.409,0.011036621,2.846759
2547.609,0.011013367,2.845601
2547.809,0.010992675,2.84367
2548.009,0.010976246,2.839423
2548.209,0.010949385,2.837492
2548.409,0.010939073,2.837492
2548.609,0.010907174,2.8317
2548.809,0.010901618,2.830928
2549.009,0.010866316,2.827453
2549.209,0.010863738,2.825522
2549.409,0.0108269,2.823978
2549.609,0.010825385,2.822433
2549.809,0.010788795,2.818958
2550.009,0.01078669,2.819344
2550.209,0.010751739,2.815483
2550.409,0.010747914,2.812008
2550.609,0.010715454,2.809691
2550.809,0.010709365,2.808919
2551.009,0.010679638,2.806216
2551.209,0.010671376,2.805443
2551.409,0.010644006,2.803127
2551.609,0.010634209,2.802354
2551.809,0.010608291,2.799651
2552.009,0.010597998,2.797335
2552.209,0.010572265,2.791157
2552.409,0.010562706,2.790384
2552.609,0.010535753,2.789612
2552.809,0.010528088,2.786523
2553.009,0.010498577,2.784978
2553.209,0.010493869,2.783434
2553.409,0.010460699,2.781889
2553.609,0.010459777,2.779573
2553.809,0.01042224,2.778028
2554.009,0.010425644,2.774939
2554.209,0.010383526,2.77687
2554.409,0.010391427,2.773395
2554.609,0.010345041,2.771078
2554.809,0.010357284,2.767989
2555.009,0.010307536,2.765286
2555.209,0.010323348,2.764127
2555.409,0.010271747,2.761038
2555.609,0.010289781,2.759108
2555.809,0.010238278,2.758336
2556.009,0.010256735,2.75486
2556.209,0.010207491,2.75293
2556.409,0.010224318,2.751771
2556.609,0.010179464,2.749455
2556.809,0.010192536,2.749455
2557.009,0.010153939,2.744435
2557.209,0.010161335,2.743663
2557.409,0.010130404,2.74289
2557.609,0.010130556,2.738643
2557.809,0.010108082,2.734782
2558.009,0.010100043,2.734009
2558.209,0.010086093,2.734395
2558.409,0.010069653,2.731693
2558.609,0.010063537,2.729762
2558.809,0.010039366,2.729376
2559.009,0.010039676,2.727059
2559.209,0.010009216,2.724356
2559.409,0.010014008,2.721653
2559.609,0.009979353,2.721267
2559.809,0.00998628,2.716247
2560.009,0.009949959,2.715861
2560.209,0.009956521,2.713544
2560.409,0.009921165,2.712
2560.609,0.009924995,2.710069
2560.809,0.009892976,2.707752
2561.009,0.009892162,2.707366
2561.209,0.009865251,2.706208
2561.409,0.009858568,2.704277
2561.609,0.009837743,2.702347
2561.809,0.009824759,2.700802
2562.009,0.009810191,2.698871
2562.209,0.009791185,2.696169
2562.409,0.009782292,2.698099
2562.609,0.009758203,2.693466
2562.809,0.009753762,2.691921
2563.009,0.009726087,2.690377
2563.209,0.009724397,2.687674
2563.409,0.00969504,2.684971
2563.609,0.009694087,2.684199
2563.809,0.009665188,2.684585
2564.009,0.009662858,2.680337
2564.209,0.009636562,2.679565
2564.409,0.009630894,2.676476
2564.609,0.009609162,2.675704
2564.809,0.009598424,2.675318
2565.009,0.009582824,2.674159
2565.209,0.00956576,2.67107
2565.409,0.009557295,2.669139
2565.609,0.009533221,2.665664
2565.809,0.00953223,2.665278
2566.009,0.009501056,2.662189
2566.209,0.009507243,2.662575
2566.409,0.009469419,2.657556
2566.609,0.009482048,2.658328
2566.809,0.009438405,2.656011
2567.009,0.009456485,2.652536
2567.209,0.009408031,2.652536
2567.409,0.009430617,2.651377
2567.609,0.009378278,2.650219
2567.809,0.009404627,2.648288
2568.009,0.009349217,2.645586
2568.209,0.009378746,2.644041
2568.409,0.009320995,2.641724
2568.609,0.009353072,2.639407
2568.809,0.009293776,2.637863
2569.009,0.009327578,2.631685
2569.209,0.00926776,2.632457
2569.409,0.009302058,2.631685
2569.609,0.009242952,2.630913
2569.809,0.009276258,2.629754
2570.009,0.009219322,2.628596
2570.209,0.009249977,2.627824
2570.409,0.009196685,2.62319
2570.609,0.009223135,2.622804
2570.809,0.009174843,2.619329
2571.009,0.009195725,2.620487
2571.209,0.009153492,2.615854
2571.409,0.009167916,2.615081
2571.609,0.009132403,2.615467
2571.809,0.009139968,2.614309
2572.009,0.009111407,2.611606
2572.209,0.009112236,2.608903
2572.409,0.009090534,2.605814
2572.609,0.00908496,2.6062
2572.809,0.009069929,2.605428
2573.009,0.009058243,2.60427
2573.209,0.009049739,2.601953
2573.409,0.00903211,2.59925
2573.609,0.00903009,2.600022
2573.809,0.009006485,2.595775
2574.009,0.009010967,2.592686
2574.209,0.008981295,2.592686
2574.409,0.008992175,2.590755
2574.609,0.008956507,2.58728
2574.809,0.008973448,2.586508
2575.009,0.008932219,2.586894
2575.209,0.00895446,2.585349
2575.409,0.008908618,2.583805
2575.609,0.008934989,2.582646
2575.809,0.008886049,2.58033
2576.009,0.008914887,2.577627
2576.209,0.008864883,2.577627
2576.409,0.008894029,2.574924
2576.609,0.00884531,2.574924
2576.809,0.008872334,2.570676
2577.009,0.008827246,2.569518
2577.209,0.008849747,2.569132
2577.409,0.008810304,2.566043
2577.609,0.008826209,2.564112
2577.809,0.008793876,2.563726
2578.009,0.008801706,2.561409
2578.209,0.008777252,2.559865
2578.409,0.008776336,2.559479
2578.609,0.008759843,2.55832
2578.809,0.008750321,2.557162
2579.009,0.008741316,2.555617
2579.209,0.008723978,2.557934
2579.409,0.008721659,2.552914
2579.609,0.00869766,2.549053
2579.809,0.008701077,2.548667
2580.009,0.008671739,2.547895
2580.209,0.008679771,2.547122
2580.409,0.008646452,2.543647
2580.609,0.008657937,2.542489
2580.809,0.008621919,2.54133
2581.009,0.008635616,2.540172
2581.209,0.008598108,2.537855
2581.409,0.008612782,2.537083
2581.609,0.008574965,2.53438
2581.809,0.008589386,2.534766
2582.009,0.008552477,2.532836
2582.209,0.008565472,2.533994
2582.409,0.008530729,2.529747
2582.609,0.00854127,2.528202
2582.809,0.008509961,2.527816
2583.009,0.008517073,2.525499
2583.209,0.00849039,2.520866
2583.409,0.008493257,2.520866
2583.609,0.008472189,2.519707
2583.809,0.008470069,2.517777
2584.009,0.008455277,2.518163
2584.209,0.008447642,2.516232
2584.409,0.008439336,2.513915
2584.609,0.008425945,2.511985
2584.809,0.008423854,2.511598
2585.009,0.008404807,2.510826
2585.209,0.008408229,2.505034
2585.409,0.008384048,2.504648
2585.609,0.008391922,2.504262
2585.809,0.008363556,2.501945
2586.009,0.008374614,2.501945
2586.209,0.008343332,2.500401
2586.409,0.008356311,2.500787
2586.609,0.008323523,2.497312
2586.809,0.008337319,2.496925
2587.009,0.008304436,2.494995
2587.209,0.008318041,2.493836
2587.409,0.008286326,2.492292
2587.609,0.008298882,2.489589
2587.809,0.008269366,2.489589
2588.009,0.008280083,2.484955
2588.209,0.008253533,2.484955
2588.409,0.008261646,2.484955
2588.609,0.008238551,2.483025
2588.809,0.008243394,2.480322
2589.009,0.00822397,2.479936
2589.209,0.008225075,2.478777
2589.409,0.008209208,2.476847
2589.609,0.008206492,2.476074
2589.809,0.008193667,2.474144
2590.009,0.008187616,2.472213
2590.209,0.00817684,2.470283
2590.409,0.008168614,2.46951
2590.609,0.008158379,2.466421
2590.809,0.00814981,2.467966
2591.009,0.008138164,2.463718
2591.209,0.008131562,2.463332
2591.409,0.008116319,2.462174
2591.609,0.008114127,2.459857
2591.809,0.008093202,2.459085
2592.009,0.008097561,2.456768
2592.209,0.008069373,2.45754
2592.409,0.008081647,2.453679
2592.609,0.008045496,2.453679
2592.809,0.00806598,2.451362
2593.009,0.00802222,2.451748
2593.209,0.008050038,2.450976
2593.409,0.008000035,2.449818
2593.609,0.008033378,2.447501
2593.809,0.007979304,2.44557
2594.009,0.008015683,2.444798
2594.209,0.007960163,2.441323
2594.409,0.007996825,2.440164
2594.609,0.00794258,2.439392
2594.809,0.007976955,2.437848
2595.009,0.007926459,2.437075
2595.209,0.007956506,2.435917
2595.409,0.007911693,2.435917
2595.609,0.007936094,2.435145
2595.809,0.007898239,2.43167
2596.009,0.007916453,2.432442
2596.209,0.00788609,2.429353
2596.409,0.007898202,2.430511
2596.609,0.007875154,2.427808
2596.809,0.007881769,2.42665
2597.009,0.007865225,2.423175
2597.209,0.007867248,2.422016
2597.409,0.007855917,2.418541
2597.609,0.007854349,2.418155
2597.809,0.007846662,2.418155
2598.009,0.007842501,2.415452
2598.209,0.007836788,2.413521
2598.409,0.007831011,2.411977
2598.609,0.007825665,2.413521
2598.809,0.007819228,2.410432
2599.009,0.007812837,2.410819
2599.209,0.007806723,2.407729
2599.409,0.007798151,2.407343
2599.609,0.007793366,2.406571
2599.809,0.007781795,2.405413
2600.009,0.007779306,2.401938
2600.209,0.007764284,2.401165
2600.409,0.007764838,2.401551
2600.609,0.007746336,2.400393
2600.809,0.007750247,2.39769
2601.009,0.007728746,2.394987
2601.209,0.007735666,2.395373
2601.409,0.007712204,2.393443
2601.609,0.007721,2.39267
2601.809,0.007697095,2.391898
2602.009,0.007706007,2.391126
2602.209,0.007683471,2.387651
2602.409,0.007690358,2.386492
2602.609,0.007671056,2.38572
2602.809,0.007673736,2.383789
2603.009,0.007659293,2.3807
2603.209,0.007655999,2.381859
2603.409,0.007647522,2.379928
2603.609,0.007637243,2.3807
2603.809,0.00763516,2.378384
2604.009,0.007617814,2.377997
2604.209,0.007621878,2.376067
2604.409,0.007598255,2.374136
2604.609,0.007607674,2.372592
2604.809,0.007579214,2.372592
2605.009,0.007592856,2.370661
2605.209,0.007561265,2.367958
2605.409,0.007578017,2.367958
2605.609,0.007544857,2.3668
2605.809,0.007563781,2.365255
2606.009,0.007530164,2.363711
2606.209,0.007550697,2.362938
2606.409,0.007517095,2.36178
2606.609,0.007539072,2.358305
2606.809,0.007505335,2.358691
2607.009,0.007528887,2.359077
2607.209,0.00749436,2.35483
2607.409,0.007519814,2.35676
2607.609,0.007483576,2.357533
2607.809,0.007511234,2.352899
2608.009,0.007472412,2.351741
2608.209,0.007502452,2.350968
2608.409,0.00746038,2.349424
2608.609,0.007492633,2.347879
2608.809,0.007447111,2.348652
2609.009,0.007481103,2.345176
2609.209,0.007432471,2.343632
2609.409,0.007467462,2.343632
2609.609,0.007416558,2.343632
2609.809,0.007451582,2.341315
2610.009,0.007399732,2.339384
2610.209,0.007433786,2.340543
2610.409,0.007382542,2.337454
2610.609,0.007414641,2.334751
2610.809,0.007365658,2.334365
2611.009,0.007394988,2.333593
2611.209,0.007349656,2.333979
2611.409,0.007375684,2.33089
2611.609,0.00733489,2.33089
2611.809,0.007357594,2.325098
2612.009,0.007321479,2.326256
2612.209,0.007341327,2.32587
2612.409,0.007309127,2.323939
2612.609,0.007327205,2.322009
2612.809,0.007297333,2.318533
2613.009,0.007315236,2.318533
2613.209,0.007285471,2.32085
2613.409,0.007305024,2.317761
2613.609,0.007272973,2.316217
2613.809,0.007295953,2.314672
2614.009,0.007259565,2.315444
2614.209,0.007287158,2.310811
2614.409,0.007245322,2.311197
2614.609,0.007277744,2.310039
2614.809,0.007230609,2.309652
2615.009,0.007266944,2.306563
2615.209,0.007216049,2.306563
2615.409,0.007254301,2.305791
2615.609,0.00720227,2.303474
2615.809,0.007239789,2.304247
2616.009,0.007189811,2.301544
2616.209,0.007223842,2.300771
2616.409,0.007178974,2.29691
2616.609,0.007207207,2.297682
2616.809,0.007169702,2.29498
2617.009,0.007190749,2.29189
2617.209,0.007161653,2.29189
2617.409,0.007175271,2.293435
2617.609,0.00715425,2.288415
2617.809,0.00716139,2.288029
2618.009,0.007146955,2.286485
2618.209,0.007149359,2.286871
